Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2024-11-03 17:44:38.328,6324.0,72.0,2,11.0,False,1,car,0 days 00:00:55.100000,0 days 03:06:35.582000,2717.878611111112
2024-11-03 17:44:38.528,6412.0,72.0,2,23.0,False,1,car,0 days 00:00:55.300000,0 days 03:06:35.782000,2721.878611111112
2024-11-03 17:44:38.849,6661.0,75.0,2,28.0,False,1,car,0 days 00:00:55.621000,0 days 03:06:36.103000,2728.566111111112
2024-11-03 17:44:39.009,6813.0,75.0,2,31.0,False,1,car,0 days 00:00:55.781000,0 days 03:06:36.263000,2731.8994444444456
2024-11-03 17:44:39.249,7047.0,79.0,2,36.0,False,1,car,0 days 00:00:56.021000,0 days 03:06:36.503000,2737.1661111111125
2024-11-03 17:44:39.409,7249.0,80.0,2,40.0,False,1,car,0 days 00:00:56.181000,0 days 03:06:36.663000,2740.721666666668
2024-11-03 17:44:39.889,8081.0,89.0,2,49.0,False,1,car,0 days 00:00:56.661000,0 days 03:06:37.143000,2752.588333333335
2024-11-03 17:44:40.089,8429.0,93.0,2,51.0,False,1,car,0 days 00:00:56.861000,0 days 03:06:37.343000,2757.7550000000015
2024-11-03 17:44:40.249,8693.0,97.0,2,53.0,False,1,car,0 days 00:00:57.021000,0 days 03:06:37.503000,2762.0661111111126
2024-11-03 17:44:40.529,9576.0,105.0,2,58.0,False,1,car,0 days 00:00:57.301000,0 days 03:06:37.783000,2770.232777777779
2024-11-03 17:44:40.769,10136.0,112.0,2,61.0,False,1,car,0 days 00:00:57.541000,0 days 03:06:38.023000,2777.699444444446
2024-11-03 17:44:41.129,10484.0,127.0,2,75.0,False,1,car,0 days 00:00:57.901000,0 days 03:06:38.383000,2790.399444444446
2024-11-03 17:44:41.529,11009.0,144.0,3,83.0,False,1,car,0 days 00:00:58.301000,0 days 03:06:38.783000,2806.399444444446
2024-11-03 17:44:41.689,11267.0,149.0,3,85.0,False,1,car,0 days 00:00:58.461000,0 days 03:06:38.943000,2813.0216666666684
2024-11-03 17:44:41.849,10847.0,156.0,3,85.0,False,1,car,0 days 00:00:58.621000,0 days 03:06:39.103000,2819.9550000000017
2024-11-03 17:44:42.169,10716.0,166.0,4,80.0,False,1,car,0 days 00:00:58.941000,0 days 03:06:39.423000,2834.710555555557
2024-11-03 17:44:42.489,10078.0,174.0,4,67.0,False,1,car,0 days 00:00:59.261000,0 days 03:06:39.743000,2850.177222222224
2024-11-03 17:44:42.769,9454.0,177.0,5,67.0,False,1,car,0 days 00:00:59.541000,0 days 03:06:40.023000,2863.9438888888903
2024-11-03 17:44:43.049,9733.0,182.0,5,71.0,False,1,car,0 days 00:00:59.821000,0 days 03:06:40.303000,2878.099444444446
2024-11-03 17:44:43.409,9865.0,185.0,5,68.0,False,1,car,0 days 00:01:00.181000,0 days 03:06:40.663000,2896.599444444446
2024-11-03 17:44:43.569,10063.0,188.0,5,69.0,False,1,car,0 days 00:01:00.341000,0 days 03:06:40.823000,2904.9550000000017
2024-11-03 17:44:43.729,10250.0,191.0,5,72.0,False,1,car,0 days 00:01:00.501000,0 days 03:06:40.983000,2913.4438888888903
2024-11-03 17:44:43.969,10348.0,194.0,5,72.0,False,1,car,0 days 00:01:00.741000,0 days 03:06:41.223000,2926.3772222222237
2024-11-03 17:44:44.409,10682.0,200.0,5,71.0,False,1,car,0 days 00:01:01.181000,0 days 03:06:41.663000,2950.821666666668
2024-11-03 17:44:44.689,10924.0,205.0,5,79.0,False,1,car,0 days 00:01:01.461000,0 days 03:06:41.943000,2966.7661111111124
2024-11-03 17:44:45.048,11446.0,215.0,5,96.0,False,1,car,0 days 00:01:01.820000,0 days 03:06:42.302000,2988.20638888889
2024-11-03 17:44:45.289,11667.0,219.0,5,100.0,False,1,car,0 days 00:01:02.061000,0 days 03:06:42.543000,3002.8672222222235
2024-11-03 17:44:45.569,12050.0,226.0,5,100.0,False,1,car,0 days 00:01:02.341000,0 days 03:06:42.823000,3020.4450000000015
2024-11-03 17:44:45.809,10627.0,231.0,6,100.0,False,1,car,0 days 00:01:02.581000,0 days 03:06:43.063000,3035.8450000000016
2024-11-03 17:44:46.049,10878.0,236.0,6,100.0,False,1,car,0 days 00:01:02.821000,0 days 03:06:43.303000,3051.5783333333347
2024-11-03 17:44:46.289,11039.0,243.0,6,100.0,False,1,car,0 days 00:01:03.061000,0 days 03:06:43.543000,3067.778333333335
2024-11-03 17:44:46.649,11282.0,245.0,6,10.0,True,1,car,0 days 00:01:03.421000,0 days 03:06:43.903000,3092.278333333335
2024-11-03 17:44:47.009,10518.0,210.0,6,1.0,True,1,car,0 days 00:01:03.781000,0 days 03:06:44.263000,3113.278333333335
2024-11-03 17:44:47.329,10856.0,177.0,5,2.0,True,1,car,0 days 00:01:04.101000,0 days 03:06:44.583000,3129.011666666668
2024-11-03 17:44:47.649,10863.0,156.0,4,3.0,True,1,car,0 days 00:01:04.421000,0 days 03:06:44.903000,3142.878333333335
2024-11-03 17:44:47.809,10583.0,149.0,3,3.0,True,1,car,0 days 00:01:04.581000,0 days 03:06:45.063000,3149.500555555557
2024-11-03 17:44:47.969,9660.0,138.0,3,3.0,True,1,car,0 days 00:01:04.741000,0 days 03:06:45.223000,3155.6338888888904
2024-11-03 17:44:48.169,9391.0,129.0,3,3.0,True,1,car,0 days 00:01:04.941000,0 days 03:06:45.423000,3162.8005555555574
2024-11-03 17:44:48.529,8443.0,115.0,3,1.0,True,1,car,0 days 00:01:05.301000,0 days 03:06:45.783000,3174.3005555555574
2024-11-03 17:44:48.929,7660.0,107.0,3,2.0,True,1,car,0 days 00:01:05.701000,0 days 03:06:46.183000,3186.189444444446
2024-11-03 17:44:49.129,7429.0,103.0,3,2.0,True,1,car,0 days 00:01:05.901000,0 days 03:06:46.383000,3191.911666666668
2024-11-03 17:44:49.489,7338.0,100.0,3,10.0,False,1,car,0 days 00:01:06.261000,0 days 03:06:46.743000,3201.911666666668
2024-11-03 17:44:49.929,7736.0,101.0,3,35.0,False,1,car,0 days 00:01:06.701000,0 days 03:06:47.183000,3214.2561111111127
2024-11-03 17:44:50.209,7805.0,102.0,3,42.0,False,1,car,0 days 00:01:06.981000,0 days 03:06:47.463000,3222.189444444446
2024-11-03 17:44:50.449,8106.0,106.0,3,48.0,False,1,car,0 days 00:01:07.221000,0 days 03:06:47.703000,3229.256111111113
2024-11-03 17:44:50.769,8519.0,111.0,3,55.0,False,1,car,0 days 00:01:07.541000,0 days 03:06:48.023000,3239.1227777777794
2024-11-03 17:44:50.929,8925.0,115.0,3,58.0,False,1,car,0 days 00:01:07.701000,0 days 03:06:48.183000,3244.2338888888903
2024-11-03 17:44:51.129,9345.0,117.0,3,63.0,False,1,car,0 days 00:01:07.901000,0 days 03:06:48.383000,3250.7338888888903
2024-11-03 17:44:51.329,9734.0,126.0,3,71.0,False,1,car,0 days 00:01:08.101000,0 days 03:06:48.583000,3257.7338888888903
2024-11-03 17:44:51.529,10291.0,132.0,3,75.0,False,1,car,0 days 00:01:08.301000,0 days 03:06:48.783000,3265.067222222224
2024-11-03 17:44:51.889,11102.0,143.0,3,81.0,False,1,car,0 days 00:01:08.661000,0 days 03:06:49.143000,3279.367222222224
2024-11-03 17:44:52.129,9982.0,154.0,4,84.0,False,1,car,0 days 00:01:08.901000,0 days 03:06:49.383000,3289.6338888888904
2024-11-03 17:44:52.409,10491.0,160.0,4,87.0,False,1,car,0 days 00:01:09.181000,0 days 03:06:49.663000,3302.0783333333347
2024-11-03 17:44:52.569,11097.0,168.0,4,90.0,False,1,car,0 days 00:01:09.341000,0 days 03:06:49.823000,3309.5450000000014
2024-11-03 17:44:52.769,11637.0,176.0,4,99.0,False,1,car,0 days 00:01:09.541000,0 days 03:06:50.023000,3319.3227777777793
2024-11-03 17:44:53.089,10265.0,188.0,4,100.0,False,1,car,0 days 00:01:09.861000,0 days 03:06:50.343000,3336.033888888891
2024-11-03 17:44:53.289,10551.0,195.0,5,100.0,False,1,car,0 days 00:01:10.061000,0 days 03:06:50.543000,3346.8672222222244
2024-11-03 17:44:53.529,10858.0,204.0,5,100.0,False,1,car,0 days 00:01:10.301000,0 days 03:06:50.783000,3360.4672222222243
2024-11-03 17:44:53.969,11506.0,215.0,5,100.0,False,1,car,0 days 00:01:10.741000,0 days 03:06:51.223000,3386.745000000002
2024-11-03 17:44:54.289,11883.0,224.0,5,100.0,False,1,car,0 days 00:01:11.061000,0 days 03:06:51.543000,3406.6561111111137
2024-11-03 17:44:54.449,10763.0,228.0,5,100.0,False,1,car,0 days 00:01:11.221000,0 days 03:06:51.703000,3416.789444444447
2024-11-03 17:44:54.649,10644.0,231.0,6,100.0,False,1,car,0 days 00:01:11.421000,0 days 03:06:51.903000,3429.6227777777804
2024-11-03 17:44:54.969,10774.0,237.0,6,100.0,False,1,car,0 days 00:01:11.741000,0 days 03:06:52.223000,3450.6894444444465
2024-11-03 17:44:55.289,11199.0,244.0,6,100.0,False,1,car,0 days 00:01:12.061000,0 days 03:06:52.543000,3472.378333333336
2024-11-03 17:44:55.609,11428.0,249.0,6,100.0,False,1,car,0 days 00:01:12.381000,0 days 03:06:52.863000,3494.5116666666686
2024-11-03 17:44:55.889,11625.0,253.0,6,100.0,False,1,car,0 days 00:01:12.661000,0 days 03:06:53.143000,3514.1894444444465
2024-11-03 17:44:56.089,11622.0,257.0,6,100.0,False,1,car,0 days 00:01:12.861000,0 days 03:06:53.343000,3528.4672222222243
2024-11-03 17:44:56.329,10767.0,261.0,6,100.0,False,1,car,0 days 00:01:13.101000,0 days 03:06:53.583000,3545.867222222224
2024-11-03 17:44:56.609,10511.0,263.0,7,100.0,False,1,car,0 days 00:01:13.381000,0 days 03:06:53.863000,3566.3227777777797
2024-11-03 17:44:57.049,10767.0,268.0,7,100.0,False,1,car,0 days 00:01:13.821000,0 days 03:06:54.303000,3599.078333333335
2024-11-03 17:44:57.289,10774.0,270.0,7,100.0,False,1,car,0 days 00:01:14.061000,0 days 03:06:54.543000,3617.0783333333356
2024-11-03 17:44:57.729,11018.0,275.0,7,100.0,False,1,car,0 days 00:01:14.501000,0 days 03:06:54.983000,3650.6894444444465
2024-11-03 17:44:57.889,11018.0,276.0,7,100.0,False,1,car,0 days 00:01:14.661000,0 days 03:06:55.143000,3662.956111111113
2024-11-03 17:44:58.169,11116.0,278.0,7,100.0,False,1,car,0 days 00:01:14.941000,0 days 03:06:55.423000,3684.578333333335
2024-11-03 17:44:58.369,11159.0,280.0,7,100.0,False,1,car,0 days 00:01:15.141000,0 days 03:06:55.623000,3700.133888888891
2024-11-03 17:44:58.609,11274.0,282.0,7,100.0,False,1,car,0 days 00:01:15.381000,0 days 03:06:55.863000,3718.9338888888906
2024-11-03 17:44:58.849,11358.0,286.0,7,100.0,False,1,car,0 days 00:01:15.621000,0 days 03:06:56.103000,3738.0005555555567
2024-11-03 17:44:59.129,11429.0,287.0,7,100.0,False,1,car,0 days 00:01:15.901000,0 days 03:06:56.383000,3760.3227777777793
2024-11-03 17:44:59.289,11467.0,287.0,7,100.0,False,1,car,0 days 00:01:16.061000,0 days 03:06:56.543000,3773.0783333333356
2024-11-03 17:44:59.489,11496.0,290.0,7,100.0,False,1,car,0 days 00:01:16.261000,0 days 03:06:56.743000,3789.189444444446
2024-11-03 17:44:59.689,11564.0,291.0,7,100.0,False,1,car,0 days 00:01:16.461000,0 days 03:06:56.943000,3805.356111111113
2024-11-03 17:45:00.009,11678.0,294.0,7,100.0,False,1,car,0 days 00:01:16.781000,0 days 03:06:57.263000,3831.489444444447
2024-11-03 17:45:00.249,10558.0,296.0,7,100.0,False,1,car,0 days 00:01:17.021000,0 days 03:06:57.503000,3851.2227777777803
2024-11-03 17:45:00.489,10422.0,297.0,8,100.0,False,1,car,0 days 00:01:17.261000,0 days 03:06:57.743000,3871.02277777778
2024-11-03 17:45:00.809,10577.0,299.0,8,100.0,False,1,car,0 days 00:01:17.581000,0 days 03:06:58.063000,3897.6005555555585
2024-11-03 17:45:01.209,10493.0,300.0,8,100.0,False,1,car,0 days 00:01:17.981000,0 days 03:06:58.463000,3930.933888888891
2024-11-03 17:45:01.409,10599.0,301.0,8,100.0,False,1,car,0 days 00:01:18.181000,0 days 03:06:58.663000,3947.6561111111137
2024-11-03 17:45:01.849,10713.0,302.0,8,100.0,False,1,car,0 days 00:01:18.621000,0 days 03:06:59.103000,3984.5672222222247
2024-11-03 17:45:02.169,10834.0,303.0,8,99.0,False,1,car,0 days 00:01:18.941000,0 days 03:06:59.423000,4011.5005555555585
2024-11-03 17:45:02.409,10747.0,304.0,8,100.0,False,1,car,0 days 00:01:19.181000,0 days 03:06:59.663000,4031.767222222225
2024-11-03 17:45:02.649,10748.0,304.0,8,99.0,False,1,car,0 days 00:01:19.421000,0 days 03:06:59.903000,4052.0338888888923
2024-11-03 17:45:02.849,10741.0,305.0,8,100.0,False,1,car,0 days 00:01:19.621000,0 days 03:07:00.103000,4068.9783333333357
2024-11-03 17:45:03.169,10785.0,306.0,8,100.0,False,1,car,0 days 00:01:19.941000,0 days 03:07:00.423000,4096.178333333336
2024-11-03 17:45:03.489,10775.0,306.0,8,99.0,False,1,car,0 days 00:01:20.261000,0 days 03:07:00.743000,4123.378333333336
2024-11-03 17:45:03.649,10766.0,307.0,8,100.0,False,1,car,0 days 00:01:20.421000,0 days 03:07:00.903000,4137.022777777781
2024-11-03 17:45:03.889,10799.0,307.0,8,100.0,False,1,car,0 days 00:01:20.661000,0 days 03:07:01.143000,4157.489444444447
2024-11-03 17:45:04.049,10833.0,308.0,8,100.0,False,1,car,0 days 00:01:20.821000,0 days 03:07:01.303000,4171.178333333336
2024-11-03 17:45:04.409,10835.0,308.0,8,100.0,False,1,car,0 days 00:01:21.181000,0 days 03:07:01.663000,4201.978333333336
2024-11-03 17:45:04.609,10835.0,308.0,8,100.0,False,1,car,0 days 00:01:21.381000,0 days 03:07:01.863000,4219.0894444444475
